	id	cycle	setting1	setting2	setting3	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	av1	av2	av3	av4	av5	av6	av7	av8	av9	av10	av11	av12	av13	av14	av15	av16	av17	av18	av19	av20	av21	sd1	sd2	sd3	sd4	sd5	sd6	sd7	sd8	sd9	sd10	sd11	sd12	sd13	sd14	sd15	sd16	sd17	sd18	sd19	sd20	sd21	ttf	label_bnc	label_mcc
136	1	137	-0.0011	0.0	100.0	518.67	642.43	1594.69	1405.15	14.62	21.61	553.39	2388.14	9040.55	1.3	47.89	521.63	2388.12	8128.81	8.449	0.03	394	2388	100.0	38.87	23.2593	518.67	642.6039999999998	1588.2440000000006	1405.8299999999995	14.62	21.61	553.5360000000002	2388.112	9045.840000000004	1.3	47.595999999999954	521.3820000000004	2388.113999999999	8130.161999999989	8.441959999999998	0.03	393.2	2388.0	100.0	38.822000000000024	23.247799999999987	0.0	0.22018174311244795	5.048101623382678	2.8213471959327503	0.0	0.0	0.4551153699878106	0.0327108544682941	5.045720959401781	0.0	0.2257875107263531	0.2656501458685787	0.015165750892823276	1.055968749528993	0.014913852620959482	0.0	0.8366600265339923	0.0	0.0	0.10425929215187024	0.04524091068930741	55	0	0
328	2	137	0.0044	-0.0004	100.0	518.67	642.46	1585.36	1406.79	14.62	21.61	554.42	2388.01	9057.59	1.3	47.39	522.21	2388.0	8135.55	8.369	0.03	391	2388	100.0	38.98	23.3517	518.67	642.4279999999999	1583.2100000000007	1402.817999999999	14.62	21.608	554.3060000000005	2388.0259999999994	9057.539999999997	1.3	47.234	521.9720000000002	2388.017999999999	8138.145999999992	8.391020000000001	0.03	390.8	2388.0	100.0	38.94600000000001	23.355600000000035	0.0	0.3817328909063512	2.676452876476575	5.2520919641603365	0.0	0.004472135955000875	0.2679178978724896	0.018165902125593214	3.904587046016935	0.0	0.12581732790038924	0.20203960007695296	0.02387467277152401	5.5227194388271235	0.017232295262099368	0.0	1.3038404810404696	0.0	0.0	0.04615192303681274	0.06079231036900375	150	0	0
615	3	137	-0.0039	0.0004	100.0	518.67	642.75	1589.57	1409.77	14.62	21.61	554.36	2388.08	9097.8	1.3	47.33	521.66	2388.03	8173.71	8.4339	0.03	394	2388	100.0	38.74	23.244	518.67	642.5880000000005	1589.32	1407.7540000000006	14.62	21.61000000000001	553.922	2388.042	9093.02	1.3	47.51600000000004	521.54	2388.05	8168.036000000007	8.442659999999998	0.03	393.8	2388.0	100.0	38.75600000000002	23.275799999999983	0.0	0.1130044246931827	1.9077211536306382	1.8648672874981265	0.0	0.0	0.35308639169345457	0.04086563348355991	4.1235482293056815	0.0	0.1221883791527709	0.12747548783831025	0.03535533905805615	3.8195850560074067	0.014395589602378788	0.0	0.8366600265339117	0.0	0.0	0.06655824516915429	0.053190177664680684	42	0	0
794	4	137	0.0021	0.0004	100.0	518.67	642.35	1585.35	1408.59	14.62	21.61	553.73	2388.09	9085.86	1.3	47.39	521.1	2388.09	8163.63	8.477	0.03	393	2388	100.0	38.77	23.2531	518.67	642.7600000000002	1588.7719999999986	1410.3459999999984	14.62	21.61000000000001	553.5559999999998	2388.0959999999986	9081.662	1.3	47.61000000000005	521.4179999999997	2388.086	8156.609999999996	8.469579999999992	0.03	393.2	2388.0	100.0	38.73600000000004	23.26513999999998	0.0	0.2365375234503265	2.7019011825002064	2.839072031495441	0.0	0.0	0.33440992808230313	0.005477225569221029	5.6065426066721615	0.0	0.13656500283745845	0.18780308836618026	0.03286335345016938	4.193035892986979	0.024219042095013327	0.0	0.4472135954995838	0.0	0.0	0.07092249290590928	0.057073181092327424	52	0	0
983	5	137	-0.0024	-0.0002	100.0	518.67	642.24	1584.09	1401.1	14.62	21.61	554.89	2388.07	9081.28	1.3	47.4	522.14	2387.97	8161.82	8.4328	0.03	392	2388	100.0	38.92	23.3137	518.67	641.8679999999998	1585.0059999999985	1402.1040000000007	14.62	21.61000000000001	554.4080000000004	2388.018	9071.798000000006	1.3	47.30200000000002	521.9879999999998	2387.992	8154.982000000001	8.419600000000003	0.03	391.4	2388.0	100.0	39.00400000000003	23.35138	0.0	0.4307203268945831	4.312543333116263	1.8979014726779333	0.0	0.0	0.4323424568554966	0.038340579025497264	5.831995370363543	0.0	0.08843076387772374	0.2733495930132633	0.031144823004814613	4.033270385197537	0.010867842472161214	0.0	0.5477225575053516	0.0	0.0	0.09289779329992756	0.07617707660444377	132	0	0
137	1	138	-0.0011	0.0001	100.0	518.67	642.79	1589.82	1413.34	14.62	21.61	552.91	2388.11	9049.64	1.3	47.4	521.57	2388.18	8129.67	8.4208	0.03	392	2388	100.0	39.0	23.3664	518.67	642.6719999999998	1587.6800000000005	1406.4759999999994	14.62	21.61	553.354	2388.112	9045.578000000003	1.3	47.561999999999934	521.4500000000005	2388.131999999999	8129.909999999989	8.43404	0.03	392.8	2388.0	100.0	38.832000000000015	23.270659999999985	0.0	0.21311968468457132	4.568965966167728	4.118103932636585	0.0	0.0	0.4934875884953509	0.0327108544682941	4.738720291402567	0.0	0.2428373941550249	0.2604803255526097	0.027748873854629992	0.9740379869289351	0.013074517199492968	0.0	0.8366600265339923	0.0	0.0	0.1207062550160848	0.0700384394457679	54	0	0
329	2	138	0.0012	0.0004	100.0	518.67	642.34	1585.19	1398.95	14.62	21.61	555.03	2387.99	9063.57	1.3	47.16	521.73	2388.04	8137.5	8.4125	0.03	392	2388	100.0	38.82	23.4346	518.67	642.3279999999999	1584.0040000000006	1403.8339999999994	14.62	21.608	554.4700000000005	2388.016	9058.095999999996	1.3	47.22999999999998	521.9760000000001	2388.016	8137.539999999992	8.392439999999999	0.03	390.8	2388.0	100.0	38.931999999999995	23.389160000000032	0.0	0.3044995894902138	2.52298038042314	3.1650955751755365	0.0	0.004472135955000875	0.4085339643166216	0.021908902300714704	4.616165075027581	0.0	0.12825755338378514	0.19565275362044726	0.02073644135209177	5.359556884668518	0.0189230811444685	0.0	1.3038404810404696	0.0	0.0	0.07120393247563833	0.04332150736066782	149	0	0
616	3	138	0.0013	-0.0	100.0	518.67	642.3	1599.56	1407.3	14.62	21.61	553.57	2388.01	9097.97	1.3	47.52	521.91	2388.05	8166.72	8.4614	0.03	393	2388	100.0	38.88	23.2957	518.67	642.5240000000006	1591.404	1407.3180000000007	14.62	21.61000000000001	553.932	2388.042	9094.73	1.3	47.52600000000004	521.6339999999999	2388.06	8167.912000000008	8.445999999999998	0.03	393.6	2388.0	100.0	38.782000000000025	23.272079999999978	0.0	0.16772000477051624	4.941343946742966	1.59589160032301	0.0	0.0	0.3392933833706443	0.04086563348355991	4.029162443905401	0.0	0.1194989539702362	0.19217179813823726	0.022360679773069256	3.8577026842506985	0.016734545108850182	0.0	0.8944271909997832	0.0	0.0	0.08613942186941895	0.050401755921795736	41	0	0
795	4	138	0.0001	-0.0003	100.0	518.67	642.62	1589.11	1403.15	14.62	21.61	553.42	2388.09	9079.96	1.3	47.46	521.47	2388.09	8159.62	8.4499	0.03	394	2388	100.0	38.9	23.1688	518.67	642.6940000000002	1588.1719999999984	1408.5039999999985	14.62	21.61000000000001	553.4759999999999	2388.0959999999986	9083.132	1.3	47.578000000000046	521.4059999999996	2388.082000000001	8157.557999999997	8.466519999999992	0.03	393.4	2388.0	100.0	38.756000000000036	23.261359999999982	0.0	0.2153601634472428	2.0231831355551497	3.9687126376211146	0.0	0.0	0.3017117829981806	0.005477225569221029	2.995282958330959	0.0	0.15155856953664845	0.1806377590645763	0.03033150177608117	4.239689847132137	0.025824155358889024	0.0	0.5477225575048424	0.0	0.0	0.10114346246787208	0.06372282165753017	51	0	0
984	5	138	-0.0025	0.0003	100.0	518.67	641.67	1583.46	1399.78	14.62	21.61	554.45	2388.04	9069.11	1.3	47.18	521.86	2388.03	8153.44	8.3749	0.03	392	2388	100.0	39.0	23.4072	518.67	641.7459999999998	1583.771999999998	1401.0880000000006	14.62	21.61000000000001	554.5160000000003	2388.032	9071.618000000006	1.3	47.27800000000002	522.036	2388.006	8155.4180000000015	8.412080000000001	0.03	391.4	2388.0	100.0	39.024000000000036	23.3809	0.0	0.3664423556307432	3.4564099872554603	1.327806461799367	0.0	0.0	0.33283629609761456	0.027748873850475617	5.914285248442169	0.0	0.10401922899155984	0.2051341024804053	0.028809720582263318	3.6277775565933448	0.023115838725857648	0.0	0.5477225575053516	0.0	0.0	0.07368853370774238	0.058195661350308375	131	0	0
138	1	139	-0.0014	0.0005	100.0	518.67	643.11	1592.28	1412.6	14.62	21.61	553.25	2388.06	9044.81	1.3	47.67	521.03	2388.15	8124.97	8.4621	0.03	394	2388	100.0	38.88	23.3422	518.67	642.7239999999998	1589.4120000000007	1408.461999999999	14.62	21.61	553.3640000000001	2388.1020000000003	9045.308	1.3	47.54599999999995	521.3520000000005	2388.1359999999995	8128.6439999999875	8.4406	0.03	393.0	2388.0	100.0	38.872000000000014	23.28243999999999	0.0	0.2864960732716285	4.277238595168321	4.216985890419301	0.0	0.0	0.490081625853256	0.0402492235954299	4.735728032748242	0.0	0.22963013739490495	0.31419739018651344	0.02880972058550049	2.1361601063530373	0.01756060932882791	0.0	0.9999999999999291	0.0	0.0	0.08584870412536952	0.07727530653448615	53	0	0
330	2	139	-0.0003	0.0005	100.0	518.67	642.63	1590.88	1400.87	14.62	21.61	554.24	2388.06	9057.55	1.3	47.3	522.61	2388.03	8139.9	8.3919	0.03	391	2388	100.0	38.94	23.4316	518.67	642.3019999999998	1584.8920000000005	1402.7679999999993	14.62	21.61	554.5420000000004	2388.0239999999994	9057.365999999998	1.3	47.25599999999999	522.1080000000002	2388.018	8136.951999999993	8.39462	0.03	391.0	2388.0	100.0	38.93000000000001	23.408140000000024	0.0	0.2608064416376825	3.964349883650621	3.0649991843387427	0.0	5.960816896317432e-09	0.2943127588131127	0.029664793949052207	4.278864335302768	0.0	0.12621410380774606	0.34178940884624537	0.021679483387416272	4.760522030197491	0.01787447901338949	0.0	1.2247448713915583	0.0	0.0	0.07071067811862028	0.03447793497296349	148	0	0
617	3	139	-0.0022	0.0005	100.0	518.67	643.08	1594.87	1415.14	14.62	21.61	553.81	2388.08	9089.36	1.3	47.53	521.71	2388.07	8173.47	8.4823	0.03	393	2388	100.0	38.86	23.3022	518.67	642.6500000000005	1592.98	1409.0240000000006	14.62	21.61000000000001	553.8520000000002	2388.048	9094.384000000002	1.3	47.50400000000004	521.656	2388.06	8168.750000000008	8.450439999999997	0.03	393.6	2388.0	100.0	38.786000000000016	23.290919999999982	0.0	0.29017236257141105	4.409603156749583	3.75225665433186	0.0	0.0	0.3025227264174155	0.04438468204218612	4.4700480981061705	0.0	0.10212737145340617	0.19359752064451066	0.022360679773069256	4.610753734485887	0.023132725736501162	0.0	0.8944271909997832	0.0	0.0	0.08988882021696391	0.03601245617838916	40	0	0
796	4	139	0.002	-0.0001	100.0	518.67	642.51	1590.51	1411.62	14.62	21.61	553.22	2388.06	9084.37	1.3	47.45	521.29	2388.1	8160.55	8.4225	0.03	391	2388	100.0	38.74	23.3399	518.67	642.6320000000002	1588.1659999999986	1408.1099999999985	14.62	21.61000000000001	553.4699999999998	2388.0879999999993	9083.506	1.3	47.546000000000035	521.3739999999996	2388.0840000000007	8159.173999999997	8.465019999999992	0.03	392.8	2388.0	100.0	38.750000000000036	23.259959999999975	0.0	0.21463923220145567	2.014430440594757	3.3936926790757536	0.0	0.0	0.3075711299844848	0.01643167672469261	3.013333702144064	0.0	0.15978110025905862	0.18501351301961064	0.031304951684830586	3.2367777186381916	0.028549728545120133	0.0	1.095445115010186	0.0	0.0	0.10099504938356876	0.06140853360891532	50	0	0
985	5	139	-0.0009	0.0003	100.0	518.67	642.33	1584.72	1401.56	14.62	21.61	555.09	2388.0	9082.51	1.3	47.27	522.2	2388.07	8153.89	8.4223	0.03	392	2388	100.0	38.92	23.3578	518.67	641.9479999999996	1583.549999999998	1401.4520000000007	14.62	21.61000000000001	554.6660000000004	2388.03	9074.942000000006	1.3	47.25600000000002	522.104	2388.024	8155.438	8.415480000000002	0.03	391.6	2388.0	100.0	38.99000000000004	23.37208	0.0	0.350955837677882	3.3243044385252003	1.094929221454581	0.0	0.0	0.3965854258544805	0.02999999999962218	6.5287035466430225	0.0	0.0873498712076851	0.18782971011088928	0.03577708764082259	3.616817661995495	0.023119515565854603	0.0	0.5477225575053386	0.0	0.0	0.07483314773544662	0.057555599206329223	130	0	0
139	1	140	-0.0006	-0.0001	100.0	518.67	643.05	1590.89	1408.36	14.62	21.61	552.15	2388.17	9055.85	1.3	47.51	521.27	2388.05	8130.27	8.4397	0.03	393	2388	100.0	38.82	23.3704	518.67	642.8439999999998	1590.4800000000007	1408.7679999999993	14.62	21.61	553.1760000000002	2388.1079999999997	9046.348000000002	1.3	47.579999999999934	521.4080000000006	2388.1219999999994	8128.82999999999	8.4437	0.03	393.2	2388.0	100.0	38.866000000000014	23.301639999999985	0.0	0.26810445725515897	3.699506723875056	4.1234293979641805	0.0	0.0	0.7387015635551281	0.04868264577906036	6.459436507941937	0.0	0.20248456731317446	0.25242820761555884	0.04868264578015327	2.2493999199731736	0.015143480445382138	0.0	0.8366600265339923	0.0	0.0	0.08876936408472051	0.0861902140616868	52	0	0
331	2	140	0.0014	-0.0001	100.0	518.67	642.29	1593.7	1403.14	14.62	21.61	554.86	2388.09	9051.91	1.3	47.32	522.49	2387.95	8139.78	8.4243	0.03	392	2388	100.0	39.01	23.474	518.67	642.3559999999999	1587.6080000000006	1402.4839999999995	14.62	21.60999999999999	554.6100000000004	2388.0399999999995	9057.442	1.3	47.25199999999998	522.1800000000002	2388.0019999999995	8138.971999999992	8.39732	0.03	391.0	2388.0	100.0	38.95	23.423100000000023	0.0	0.2110213259358085	4.494159543229556	2.919791088416708	0.0	5.960816896317432e-09	0.32557641192218634	0.04000000000107136	4.150749329931403	0.0	0.12316655390158747	0.3830143600435616	0.03563705936219668	2.5181282731428225	0.021567614610801537	0.0	1.2247448713915583	0.0	0.0	0.07745966692412255	0.044422741923473785	147	0	0
618	3	140	-0.0009	0.0002	100.0	518.67	642.87	1589.67	1414.46	14.62	21.61	553.12	2388.04	9089.2	1.3	47.39	521.33	2388.0	8175.9	8.4544	0.03	394	2388	100.0	38.89	23.2051	518.67	642.7200000000005	1593.184	1410.4160000000006	14.62	21.61000000000001	553.738	2388.058	9094.296000000002	1.3	47.47400000000004	521.5959999999999	2388.048	8171.25400000001	8.451079999999997	0.03	393.8	2388.0	100.0	38.806000000000026	23.263799999999968	0.0	0.2931723042858804	4.1766469805355015	4.297002443561576	0.0	0.0	0.4501888492609728	0.03193743884435249	4.589523940386519	0.0	0.1105893304075213	0.2436801181870569	0.03492849839185347	4.35808788347311	0.023203167887169796	0.0	0.8366600265339117	0.0	0.0	0.1013903348450822	0.03999106150129233	39	0	0
797	4	140	-0.0014	0.0005	100.0	518.67	642.43	1589.98	1410.55	14.62	21.61	553.09	2388.09	9084.41	1.3	47.56	521.39	2388.11	8166.82	8.4522	0.03	393	2388	100.0	38.95	23.2221	518.67	642.5580000000002	1588.7659999999985	1408.9119999999982	14.62	21.61000000000001	553.4599999999998	2388.0859999999984	9083.064	1.3	47.524000000000036	521.3659999999996	2388.100000000001	8161.401999999997	8.457019999999991	0.03	392.8	2388.0	100.0	38.816000000000045	23.24871999999998	0.0	0.20583974349006254	2.0196361058359837	3.403721492721585	0.0	0.0	0.32148094811344097	0.015165750888039313	2.57216445828501	0.0	0.14536161804271322	0.18283872675080232	0.009999999999195123	3.979330345657075	0.024320505751321282	0.0	1.095445115010186	0.0	0.0	0.1026157882588875	0.06234855250923493	49	0	0
986	5	140	0.003	0.0	100.0	518.67	642.83	1585.38	1401.41	14.62	21.61	553.73	2388.0	9075.25	1.3	47.21	522.32	2388.03	8154.65	8.4191	0.03	394	2388	100.0	38.87	23.2958	518.67	642.1179999999998	1583.1699999999978	1401.2280000000005	14.62	21.61000000000001	554.5940000000003	2388.0219999999995	9076.170000000006	1.3	47.25200000000002	522.1	2388.026	8155.410000000002	8.415000000000003	0.03	392.2	2388.0	100.0	38.96200000000004	23.34066	0.0	0.5303489417356934	2.868710511710234	0.9198206346868982	0.0	0.0	0.5356117997207372	0.03193743884536875	5.679757917372457	0.0	0.0892748564826585	0.1816590212468084	0.03577708764087025	3.623623876745772	0.022987822863416257	0.0	1.0954451150103952	0.0	0.0	0.09011104260851742	0.04359263699294957	129	0	0
140	1	141	-0.0023	0.0005	100.0	518.67	642.39	1590.02	1415.25	14.62	21.61	553.45	2388.13	9050.86	1.3	47.49	521.06	2388.16	8120.93	8.4641	0.03	394	2388	100.0	39.02	23.2382	518.67	642.7539999999998	1591.5400000000006	1410.9399999999994	14.62	21.61	553.0300000000002	2388.1220000000008	9048.341999999999	1.3	47.591999999999935	521.3120000000006	2388.131999999999	8126.92999999999	8.447140000000001	0.03	393.4	2388.0	100.0	38.91800000000002	23.315299999999986	0.0	0.3365709434875028	2.010062188091768	4.100981589814084	0.0	0.0	0.5346026561837153	0.04086563348429016	5.8648418563569615	0.0	0.19292485583771574	0.2794995527725325	0.05069516742447479	3.938248341581041	0.017776754484427594	0.0	0.8944271909998428	0.0	0.0	0.08729261137119289	0.062151508428996985	51	0	0
332	2	141	0.0019	0.0003	100.0	518.67	642.07	1585.09	1403.25	14.62	21.61	554.7	2388.05	9057.75	1.3	47.43	522.5	2388.05	8137.35	8.4254	0.03	393	2388	100.0	39.02	23.4038	518.67	642.3580000000001	1588.0440000000006	1402.5999999999995	14.62	21.60999999999999	554.6500000000003	2388.0399999999995	9057.674	1.3	47.31999999999998	522.3080000000001	2388.014	8138.015999999992	8.404620000000001	0.03	391.8	2388.0	100.0	38.95400000000001	23.41914000000002	0.0	0.20753312988458325	4.0033898136456445	2.940476151917822	0.0	5.960816896317432e-09	0.3209361307177693	0.04000000000107136	4.123551867009703	0.0	0.10368220676658027	0.3552745417276232	0.04037325847585447	1.833856591993476	0.024040528280383274	0.0	0.836660026534228	0.0	0.0	0.08111719916267023	0.04524199376684942	146	0	0
619	3	141	0.0025	0.0003	100.0	518.67	643.08	1584.87	1412.02	14.62	21.61	553.08	2388.11	9098.7	1.3	47.66	521.7	2388.04	8177.5	8.4394	0.03	394	2388	100.0	38.77	23.2201	518.67	642.8160000000005	1591.7079999999999	1411.7380000000005	14.62	21.61000000000001	553.5880000000001	2388.064	9094.606000000002	1.3	47.48600000000004	521.6619999999998	2388.038	8173.460000000008	8.454279999999997	0.03	393.6	2388.0	100.0	38.82800000000002	23.253419999999977	0.0	0.3212942576522672	5.637705206909446	3.2646316790674867	0.0	0.0	0.5297829744326996	0.039115214430122384	4.874020927260917	0.0	0.12934450123597355	0.20945166506784949	0.02588435820911884	4.115987123409893	0.01918715716306685	0.0	0.5477225575049495	0.0	0.0	0.06833739825306301	0.0438772948117824	38	0	0
798	4	141	0.0051	0.0004	100.0	518.67	642.78	1586.02	1408.52	14.62	21.61	553.54	2388.1	9082.87	1.3	47.65	521.74	2388.06	8162.37	8.4545	0.03	394	2388	100.0	38.75	23.2515	518.67	642.5380000000001	1588.1939999999984	1408.4859999999985	14.62	21.61000000000001	553.3999999999999	2388.0859999999984	9083.494	1.3	47.50200000000003	521.3979999999996	2388.09	8162.597999999997	8.45121999999999	0.03	393.0	2388.0	100.0	38.822000000000045	23.247079999999983	0.0	0.16813684902500736	2.3562321617350737	3.262166458047993	0.0	0.0	0.2536730178790371	0.015165750888039313	2.2406985518973457	0.0	0.10281050529978092	0.2359449088237971	0.01870828693360963	2.82865162221604	0.01938367870142444	0.0	1.224744871391457	0.0	0.0	0.09628083921525124	0.06209486291149029	48	0	0
987	5	141	0.0013	0.0004	100.0	518.67	641.74	1588.78	1399.09	14.62	21.61	554.44	2388.01	9070.37	1.3	47.33	521.88	2388.02	8151.24	8.4425	0.03	394	2388	100.0	38.69	23.4524	518.67	642.1619999999996	1585.2859999999978	1400.5880000000006	14.62	21.61000000000001	554.5200000000003	2388.0239999999994	9075.704000000009	1.3	47.27800000000002	522.08	2388.024	8155.008000000001	8.418320000000003	0.03	392.8	2388.0	100.0	38.88000000000004	23.36538	0.0	0.4745208109241972	2.079778834397096	1.093101093219539	0.0	0.0	0.5237365750069393	0.03049590136385338	6.114571121505729	0.0	0.08927485648265332	0.20248456731410386	0.03577708764082259	4.013660424115769	0.025961933672200597	0.0	1.095445115010356	0.0	0.0	0.11597413504739068	0.06498278233501263	128	0	0
141	1	142	0.0026	0.0002	100.0	518.67	642.51	1595.29	1413.42	14.62	21.61	553.11	2388.1	9046.61	1.3	47.59	520.44	2388.18	8124.87	8.4291	0.03	392	2388	100.0	38.71	23.2816	518.67	642.7699999999998	1591.6600000000005	1412.5939999999994	14.62	21.61	552.9740000000003	2388.1140000000005	9049.554	1.3	47.531999999999954	521.0740000000005	2388.1439999999993	8126.141999999992	8.44316	0.03	393.0	2388.0	100.0	38.886000000000024	23.319759999999985	0.0	0.3187475490102868	2.248855264350304	2.56026951706129	0.0	0.0	0.5010788361112777	0.04037325847716808	4.258089947387068	0.0	0.10256705123967927	0.4148855263806124	0.05412947441312597	3.861466042834248	0.019408966999809082	0.0	0.9999999999999291	0.0	0.0	0.12876334882257587	0.05777428493715659	50	0	0
